name,probability,predicted,target
G0350816.JPG,[ 18.212261 -15.940786],0,0
G0350817.JPG,[ 24.12511 -23.80406],0,0
G0350818.JPG,[ 32.827965 -33.20092 ],0,0
G0350819.JPG,[ 28.087996 -27.477962],0,0
G0350820.JPG,[ 28.011898 -27.52036 ],0,0
G0350821.JPG,[ 13.485564 -11.149169],0,1
G0350822.JPG,[-0.26744026  3.900887  ],1,0
G0350823.JPG,[ 5.9507613 -2.5030396],0,0
G0350824.JPG,[12.026783 -9.865322],0,0
G0350825.JPG,[ 21.554174 -19.91964 ],0,0
G0350826.JPG,[ 13.745533 -10.599418],0,0
G0350827.JPG,[ 23.533419 -21.986519],0,0
G0350828.JPG,[ 17.824783 -15.414599],0,0
G0350829.JPG,[-7.9124823 11.142966 ],1,1
G0350830.JPG,[ 8.415774  -5.0590544],0,0
G0350831.JPG,[ 11.286048 -10.043804],0,0
G0350832.JPG,[ 23.537052 -22.906118],0,0
G0350833.JPG,[ 29.449453 -28.937323],0,0
G0350834.JPG,[ 23.075342 -21.230238],0,0
G0350835.JPG,[ 19.211473 -17.556932],0,0
G0350836.JPG,[1.1259539 2.448325 ],1,1
G0350837.JPG,[-0.69616807  4.1794376 ],1,0
G0350838.JPG,[ 20.57766 -18.98322],0,0
G0350839.JPG,[ 27.18472  -26.322481],0,0
G0350840.JPG,[ 26.884466 -25.62775 ],0,0
G0350841.JPG,[ 13.783504 -10.206394],0,0
G0350842.JPG,[ 21.07628  -18.572351],0,0
G0350843.JPG,[ 14.658049 -11.805129],0,0
G0350844.JPG,[-3.0394452  6.6914177],1,1
G0350845.JPG,[-4.3909926  8.383873 ],1,0
G0350846.JPG,[ 14.264545 -11.882566],0,0
G0350847.JPG,[ 20.627115 -19.392149],0,0
G0350848.JPG,[ 20.818096 -19.226477],0,0
G0350849.JPG,[ 20.386456 -18.65841 ],0,0
G0350850.JPG,[ 24.66475  -23.375376],0,0
G0350851.JPG,[-1.5502951  5.0881014],1,1
G0350852.JPG,[ 6.783036  -3.3087893],0,0
G0350853.JPG,[ 16.143553 -14.104524],0,0
G0350854.JPG,[ 27.197042 -27.28537 ],0,0
G0350855.JPG,[ 25.260689 -24.553331],0,0
G0350856.JPG,[ 23.058132 -20.936893],0,0
G0350857.JPG,[ 22.316732 -20.839571],0,0
G0350858.JPG,[ 20.024595 -18.465204],0,0
G0350859.JPG,[-7.0961604 10.720499 ],1,1
G0350860.JPG,[ 15.4648695 -12.561493 ],0,0
G0350861.JPG,[ 24.1377  -22.71116],0,0
G0350862.JPG,[ 19.236654 -17.289068],0,0
G0350863.JPG,[ 16.636032 -14.426147],0,0
G0350864.JPG,[12.180946 -9.174973],0,0
G0350865.JPG,[ 14.680935 -12.412014],0,0
G0350866.JPG,[-6.318668  10.1472435],1,1
G0350867.JPG,[ 18.851145 -17.075994],0,0
G0350868.JPG,[ 22.252943 -21.851006],0,0
G0350869.JPG,[ 20.705366 -19.69223 ],0,0
G0350870.JPG,[ 24.837261 -23.641418],0,0
G0350871.JPG,[ 31.597605 -32.27451 ],0,0
G0350872.JPG,[ 8.253261  -5.4975023],0,0
G0350873.JPG,[-6.1509423  9.700969 ],1,1
G0350874.JPG,[ 8.90829   -6.5290823],0,0
G0350875.JPG,[ 24.929705 -24.696112],0,0
G0350876.JPG,[ 29.290224 -29.134872],0,0
G0350877.JPG,[ 30.621267 -30.733221],0,0
G0350878.JPG,[ 26.986856 -26.399961],0,0
G0350879.JPG,[ 18.06851 -16.76492],0,0
G0350880.JPG,[-10.86043   14.082449],1,1
G0350881.JPG,[ 16.230219 -13.879181],0,0
G0350882.JPG,[ 15.324626 -13.729292],0,0
G0350883.JPG,[ 16.716478 -13.689099],0,0
G0350884.JPG,[ 29.920698 -29.079325],0,0
G0350885.JPG,[ 20.21212  -18.693771],0,0
G0350886.JPG,[ 13.212434 -10.462562],0,0
G0350887.JPG,[-2.4293904  5.813472 ],1,1
G0350888.JPG,[ 18.979744 -16.761087],0,0
G0350889.JPG,[ 21.428324 -20.471415],0,0
G0350890.JPG,[ 26.648176 -25.6148  ],0,0
G0350891.JPG,[ 26.513575 -25.924149],0,0
G0350892.JPG,[ 23.21534  -21.373537],0,0
G0350893.JPG,[ 9.96331  -7.146568],0,0
G0350894.JPG,[10.043302  -6.8966866],0,0
G0350895.JPG,[-9.332817 12.539114],1,1
G0350896.JPG,[ 19.704897 -17.362719],0,0
G0350897.JPG,[ 16.475122 -15.643036],0,0
G0350898.JPG,[ 31.218632 -31.044634],0,0
G0350899.JPG,[ 29.1435   -28.124876],0,0
G0350900.JPG,[ 26.917355 -26.199884],0,0
G0350901.JPG,[ 19.79338  -18.250473],0,0
G0350902.JPG,[-1.7664523  4.928903 ],1,0
G0350903.JPG,[-2.4183185  5.383494 ],1,1
G0350904.JPG,[ 19.824718 -18.639776],0,0
G0350905.JPG,[ 25.444925 -25.063452],0,0
G0350906.JPG,[ 30.570908 -30.620424],0,0
G0350907.JPG,[ 26.33063  -25.856218],0,0
G0350908.JPG,[ 19.164837 -17.884083],0,0
G0350909.JPG,[ 8.118655  -5.5082564],0,0
G0350910.JPG,[-12.048783  14.523358],1,1
G0350911.JPG,[ 16.346075 -13.691692],0,0
G0350912.JPG,[ 25.762934 -26.073687],0,0
G0350913.JPG,[ 17.456533 -15.08364 ],0,0
G0350914.JPG,[ 24.164547 -22.497404],0,0
G0350915.JPG,[ 21.878418 -20.145956],0,0
G0350916.JPG,[ 17.241245 -14.896806],0,0
G0350917.JPG,[10.38895   -7.8138027],0,0
G0350918.JPG,[-6.6287284  9.588022 ],1,1
G0350919.JPG,[ 17.23954  -15.987665],0,0
G0350920.JPG,[ 23.679634 -22.51657 ],0,0
G0350921.JPG,[ 19.031134 -16.609785],0,0
G0350922.JPG,[ 18.662643 -16.510777],0,0
G0350923.JPG,[ 25.447386 -24.55283 ],0,0
G0350924.JPG,[-7.7744145 10.959474 ],1,0
G0350925.JPG,[-6.7937984 10.681084 ],1,1
G0350926.JPG,[ 23.306461 -22.565403],0,0
G0350927.JPG,[ 9.318656  -6.8740706],0,0
G0350928.JPG,[ 24.623722 -24.224636],0,0
G0350929.JPG,[ 28.404325 -28.249374],0,0
G0350930.JPG,[ 22.856441 -21.398094],0,0
G0350931.JPG,[ 14.2460165 -12.048974 ],0,0
G0350932.JPG,[-6.03656  9.36089],1,1
G0350933.JPG,[ 15.788385  -13.0992155],0,0
G0350934.JPG,[ 22.083242 -21.523518],0,0
G0350935.JPG,[ 22.327208 -20.396612],0,0
G0350936.JPG,[ 23.812664 -21.87283 ],0,0
G0350937.JPG,[ 21.320807 -19.56501 ],0,0
G0350938.JPG,[ 17.96119  -16.147085],0,0
G0350939.JPG,[-5.82634   9.090516],1,1
G0350940.JPG,[-0.00562902  3.6712182 ],1,0
G0350941.JPG,[ 28.107302 -28.20648 ],0,0
G0350942.JPG,[ 24.65404  -24.424685],0,0
G0350943.JPG,[ 16.550547 -15.523172],0,0
G0350944.JPG,[ 27.060184 -26.188368],0,0
G0350945.JPG,[ 25.61062  -25.702843],0,0
G0350946.JPG,[2.5397382  0.81306237],0,0
G0350947.JPG,[-10.251658  13.124298],1,1
G0350948.JPG,[ 23.846172 -23.331408],0,0
G0350949.JPG,[ 25.002182 -24.633017],0,0
G0350950.JPG,[ 30.81739  -30.631205],0,0
G0350951.JPG,[ 27.724684 -26.853266],0,0
G0350952.JPG,[ 22.92185 -21.84395],0,0
G0350953.JPG,[ 8.679847 -6.019025],0,0
G0350954.JPG,[-8.814707 11.91865 ],1,1
G0350955.JPG,[ 8.42414   -6.0838194],0,0
G0350956.JPG,[ 25.467354 -25.009731],0,0
G0350957.JPG,[ 20.347084 -18.74839 ],0,0
G0350958.JPG,[ 20.634127 -18.390732],0,0
G0350959.JPG,[ 20.218513 -18.377478],0,0
G0350960.JPG,[ 3.3222384  -0.43730468],0,0
G0350961.JPG,[-10.6186285  13.379687 ],1,1
G0350962.JPG,[ 17.01669  -14.716715],0,0
G0350963.JPG,[ 21.847698 -21.015331],0,0
G0350964.JPG,[ 19.719156 -17.064394],0,0
G0350965.JPG,[ 20.834854 -19.358227],0,0
G0350966.JPG,[ 23.144295 -21.20252 ],0,0
G0350967.JPG,[ 20.725092 -19.129005],0,0
G0350968.JPG,[-14.02237   16.818146],1,1
G0350969.JPG,[ 16.035116 -13.326047],0,0
G0350970.JPG,[ 28.06025  -28.473852],0,0
G0350971.JPG,[ 17.041723 -15.598562],0,0
G0350972.JPG,[ 23.758297 -22.27953 ],0,0
G0350973.JPG,[ 25.201853 -23.910023],0,0
G0350974.JPG,[ 21.199492 -19.842665],0,0
G0350975.JPG,[ 6.3742228 -3.6313822],0,0
G0350976.JPG,[-15.13953   17.656847],1,1
G0350977.JPG,[10.893592 -9.00398 ],0,0
G0350978.JPG,[ 19.730986 -17.774958],0,0
G0350979.JPG,[ 20.740646 -19.08912 ],0,0
G0350980.JPG,[ 14.195487 -11.325372],0,0
G0350981.JPG,[ 23.907726 -22.406538],0,0
G0350982.JPG,[10.740639  -7.7265887],0,0
G0350983.JPG,[-3.9340746  7.283599 ],1,1
G0350984.JPG,[ 14.671213 -11.452198],0,0
G0350985.JPG,[ 24.857944 -24.11685 ],0,0
G0350986.JPG,[ 18.592022 -16.694778],0,0
G0350987.JPG,[ 18.303082 -16.15597 ],0,0
G0350988.JPG,[ 25.909246 -25.104815],0,0
G0350989.JPG,[ 13.907034 -11.511733],0,0
G0350990.JPG,[3.2890444  0.10225734],0,1
G0350991.JPG,[ 6.5012174 -3.6310427],0,0
G0350992.JPG,[ 8.793461 -7.522157],0,0
G0350993.JPG,[ 15.516466 -13.337056],0,0
G0350994.JPG,[ 21.692995 -20.320532],0,0
G0350995.JPG,[ 24.661238 -23.41454 ],0,0
G0350996.JPG,[ 16.086308 -13.651884],0,0
G0350997.JPG,[-0.33891734  3.5585492 ],1,0
G0350998.JPG,[-9.241839 12.843654],1,1
G0350999.JPG,[ 14.873267 -13.115112],0,0
G0351000.JPG,[ 21.220531 -21.193773],0,0
G0351001.JPG,[ 28.641474 -28.826586],0,0
G0351002.JPG,[ 30.336336 -30.716293],0,0
G0351003.JPG,[ 25.681934 -24.54166 ],0,0
G0351004.JPG,[ 13.035679 -10.720402],0,0
G0351005.JPG,[-6.2328587  9.258451 ],1,1
G0351006.JPG,[2.4978414 0.8462817],0,0
G0351007.JPG,[ 16.277172 -15.165006],0,0
G0351008.JPG,[ 21.894178 -21.124418],0,0
G0351009.JPG,[ 23.226086 -22.418835],0,0
G0351010.JPG,[ 25.252153 -24.171791],0,0
G0351011.JPG,[ 19.48734 -18.34647],0,0
G0351012.JPG,[-3.2407215  6.6516523],1,1
G0351013.JPG,[12.917564 -9.900713],0,0
G0351014.JPG,[ 16.344233 -15.10764 ],0,0
G0351015.JPG,[ 20.473188 -19.075743],0,0
G0351016.JPG,[ 23.956755 -22.688194],0,0
G0351017.JPG,[ 16.9764   -15.192401],0,0
G0351018.JPG,[ 20.090126 -18.42231 ],0,0
G0351019.JPG,[2.1044555 1.0684943],0,0
G0351020.JPG,[1.7218612 2.3683639],1,1
G0351021.JPG,[ 6.9368405 -5.792846 ],0,0
G0351022.JPG,[ 24.304596 -23.615862],0,0
G0351023.JPG,[ 24.416548 -23.630438],0,0
G0351024.JPG,[ 26.344398 -25.940546],0,0
G0351025.JPG,[ 21.188505 -19.789824],0,0
G0351026.JPG,[ 3.2818658  -0.02184701],0,0
G0351027.JPG,[-6.805608 10.058381],1,1
G0351028.JPG,[10.509466 -8.09427 ],0,0
G0351029.JPG,[ 12.005319 -11.882066],0,0
G0351030.JPG,[ 20.904953 -20.39088 ],0,0
G0351031.JPG,[ 24.899538 -23.482697],0,0
G0351032.JPG,[ 26.18746 -25.81081],0,0
G0351033.JPG,[ 9.6274395 -6.836436 ],0,0
G0351034.JPG,[-9.469026 12.429047],1,1
G0351035.JPG,[-1.0132536  4.3876762],1,0
G0351036.JPG,[ 18.556002 -18.020319],0,0
G0351037.JPG,[ 26.934828 -26.021763],0,0
G0351038.JPG,[ 20.714857 -18.484356],0,0
G0351039.JPG,[ 18.29237  -16.560501],0,0
G0351040.JPG,[ 15.260746 -13.033498],0,0
G0351041.JPG,[-8.386237 11.404742],1,1
G0351042.JPG,[ 17.460009 -14.810804],0,0
G0351043.JPG,[ 25.131134 -24.362156],0,0
G0351044.JPG,[ 17.029167 -14.190872],0,0
G0351045.JPG,[ 14.707935 -13.059614],0,0
G0351046.JPG,[ 19.869926 -18.054604],0,0
G0351047.JPG,[ 20.606236 -18.881163],0,0
G0351048.JPG,[ 12.872511 -10.75777 ],0,0
G0351049.JPG,[-11.0176935  13.960885 ],1,1
G0351050.JPG,[ 21.389795 -19.904629],0,0
G0351051.JPG,[ 27.718884 -27.185099],0,0
G0351052.JPG,[ 17.674341 -15.517908],0,0
G0351053.JPG,[ 16.683773 -13.98356 ],0,0
G0351054.JPG,[ 20.025524 -17.594248],0,0
G0351055.JPG,[ 5.0530624 -1.7638948],0,0
G0351056.JPG,[-6.0163984  9.32784  ],1,1
G0351057.JPG,[ 4.146372   -0.98121566],0,0
G0351058.JPG,[ 19.361437 -18.004406],0,0
G0351059.JPG,[ 19.17132  -17.233595],0,0
G0351060.JPG,[ 18.219181 -16.570415],0,0
G0351061.JPG,[ 25.316118 -23.891306],0,0
G0351062.JPG,[ 24.11222  -22.378304],0,0
G0351063.JPG,[-2.2790282  5.2261963],1,0
G0351064.JPG,[-3.908578   7.4745116],1,1
G0351065.JPG,[ 13.440666 -11.881638],0,0
G0351066.JPG,[ 21.034033 -20.027044],0,0
G0351067.JPG,[ 28.701849 -28.270947],0,0
G0351068.JPG,[ 20.708128 -18.354803],0,0
G0351069.JPG,[ 17.775017 -15.725114],0,0
G0351070.JPG,[ 3.746479  -0.8334184],0,0
G0351071.JPG,[-2.0567045  6.013387 ],1,1
G0351072.JPG,[ 9.677505 -6.427041],0,0
G0351073.JPG,[ 21.582851 -20.051022],0,0
G0351074.JPG,[ 26.675573 -25.755777],0,0
G0351075.JPG,[ 20.139332 -18.258957],0,0
G0351076.JPG,[ 25.614225 -24.485298],0,0
G0351077.JPG,[ 18.204361 -16.489643],0,0
G0351078.JPG,[-6.8158545  9.822524 ],1,1
G0351079.JPG,[ 8.483159 -5.288271],0,0
G0351080.JPG,[ 19.957022 -18.140556],0,0
G0351081.JPG,[ 16.574558 -12.976175],0,0
G0351082.JPG,[13.041148 -9.473426],0,0
G0351083.JPG,[13.615864 -9.933575],0,0
G0404590.JPG,[ 23.038273 -20.28472 ],0,0
G0404591.JPG,[ 17.668743 -14.618265],0,0
G0404592.JPG,[ 13.232383 -10.091169],0,0
G0404593.JPG,[2.259906  1.4174066],0,0
G0404594.JPG,[ 18.951744 -16.749493],0,0
G0404595.JPG,[ 23.498112 -21.25991 ],0,0
G0404596.JPG,[ 19.538918 -16.561682],0,0
G0404597.JPG,[ 18.345072 -15.919273],0,0
G0404598.JPG,[11.99867 -9.21258],0,0
G0404599.JPG,[ 13.610556 -11.242435],0,0
G0404600.JPG,[-14.625413  17.75773 ],1,1
G0404601.JPG,[ 20.173477 -18.972746],0,0
G0404602.JPG,[ 36.27093 -37.26252],0,0
G0404603.JPG,[ 30.408472 -30.001877],0,0
G0404604.JPG,[ 34.594456 -34.918026],0,0
G0404605.JPG,[ 25.790981 -24.79463 ],0,0
G0404606.JPG,[ 18.708261 -16.428724],0,0
G0404607.JPG,[-12.535983  15.829029],1,1
G0404608.JPG,[ 19.5788   -17.583117],0,0
G0404609.JPG,[ 30.345005 -31.053146],0,0
G0404610.JPG,[ 29.327265 -29.381712],0,0
G0404611.JPG,[ 31.526093 -31.902475],0,0
G0404612.JPG,[ 30.154455 -30.12195 ],0,0
G0404613.JPG,[ 13.3466425 -11.387745 ],0,0
G0404614.JPG,[0.36204624 3.0726974 ],1,1
G0404615.JPG,[ 3.593567   -0.11391059],0,0
G0404616.JPG,[ 26.602282 -27.008291],0,0
G0404617.JPG,[ 31.75075  -32.004555],0,0
G0404618.JPG,[ 32.10945  -31.866629],0,0
G0404619.JPG,[ 33.109028 -33.30786 ],0,0
G0404620.JPG,[ 30.483093 -30.89316 ],0,0
G0404621.JPG,[ 13.572484 -12.302976],0,0
G0404622.JPG,[-16.544495  19.445932],1,1
G0404623.JPG,[ 25.830963 -25.02276 ],0,0
G0404624.JPG,[ 33.87137  -34.889355],0,0
G0404625.JPG,[ 31.812855 -31.77764 ],0,0
G0404626.JPG,[ 33.339333 -34.400833],0,0
G0404627.JPG,[ 28.105782 -27.782755],0,0
G0404628.JPG,[10.219143  -7.5109854],0,0
G0404629.JPG,[-4.8237247  8.360167 ],1,1
G0404630.JPG,[ 13.136118 -10.276681],0,0
G0404631.JPG,[ 29.83841  -30.423782],0,0
G0404632.JPG,[ 30.429409 -30.177027],0,0
G0404633.JPG,[ 27.019154 -25.768385],0,0
G0404634.JPG,[ 28.753746 -27.640432],0,0
G0404635.JPG,[ 21.315096 -19.301908],0,0
G0404636.JPG,[ 11.998021 -10.376157],0,0
G0404637.JPG,[-8.2552595 10.902731 ],1,1
G0404638.JPG,[ 22.91316  -21.720385],0,0
G0404639.JPG,[ 27.935951 -28.032774],0,0
G0404640.JPG,[ 28.173231 -27.883244],0,0
G0404641.JPG,[ 25.816734 -24.683594],0,0
G0404642.JPG,[ 30.430172 -30.330496],0,0
G0404643.JPG,[ 22.12441  -20.508856],0,0
G0404644.JPG,[-10.094357  13.678766],1,1
G0404645.JPG,[ 12.775843 -10.121763],0,0
G0404646.JPG,[ 30.488554 -31.016125],0,0
G0404647.JPG,[ 29.510435 -28.77666 ],0,0
G0404648.JPG,[ 35.312065 -35.597946],0,0
G0404649.JPG,[ 25.260809 -23.483772],0,0
G0404650.JPG,[ 24.386084 -23.229593],0,0
G0404651.JPG,[ 15.574674 -13.86009 ],0,0
G0404652.JPG,[-13.945115  17.468357],1,1
G0404653.JPG,[ 25.528254 -25.078444],0,0
G0404654.JPG,[ 31.92019  -32.162445],0,0
G0404655.JPG,[ 29.23237  -28.914465],0,0
G0404656.JPG,[ 30.181446 -30.23463 ],0,0
G0404657.JPG,[ 29.724388 -29.719736],0,0
G0404658.JPG,[ 9.831671  -7.5320168],0,0
G0404659.JPG,[-14.776812  17.708088],1,1
G0404660.JPG,[ 24.409922 -23.301397],0,0
G0404661.JPG,[ 21.955492 -20.717146],0,0
G0404662.JPG,[ 35.183422 -36.14542 ],0,0
G0404663.JPG,[ 31.56708 -31.07323],0,0
G0404664.JPG,[ 30.072721 -29.566797],0,0
G0404665.JPG,[ 26.515638 -26.097198],0,0
G0404666.JPG,[ 12.274161 -10.174093],0,0
G0404667.JPG,[-8.920888 12.33703 ],1,1
G0404668.JPG,[ 28.371668 -28.541142],0,0
G0404669.JPG,[ 29.901304 -30.45269 ],0,0
G0404670.JPG,[ 31.99952  -31.940596],0,0
G0404671.JPG,[ 33.345276 -33.58424 ],0,0
G0404672.JPG,[ 26.16828  -26.142876],0,0
G0404673.JPG,[ 16.566246 -14.657741],0,0
G0404674.JPG,[-13.911362  17.322588],1,1
G0404675.JPG,[ 22.10184  -21.534372],0,0
G0404676.JPG,[ 30.557123 -30.32931 ],0,0
G0404677.JPG,[ 36.184036 -37.16745 ],0,0
G0404678.JPG,[ 23.170351 -21.48196 ],0,0
G0404679.JPG,[ 32.08636 -31.99798],0,0
G0404680.JPG,[ 20.724726 -18.959896],0,0
G0404681.JPG,[-0.9645847  4.2809305],1,1
G0404682.JPG,[0.40943885 2.7679949 ],1,0
G0404683.JPG,[ 30.153452 -30.805685],0,0
G0404684.JPG,[ 26.535666 -26.909407],0,0
G0404685.JPG,[ 26.107658 -25.75201 ],0,0
G0404686.JPG,[ 21.849491 -20.335701],0,0
G0404687.JPG,[ 27.967548 -28.33211 ],0,0
G0404688.JPG,[ 13.336852 -10.897952],0,0
G0404689.JPG,[-10.133832  14.023165],1,1
G0404690.JPG,[ 26.005123 -25.346916],0,0
G0404691.JPG,[ 32.79593 -33.07332],0,0
G0404692.JPG,[ 26.070642 -25.043175],0,0
G0404693.JPG,[ 29.551563 -29.108168],0,0
G0404694.JPG,[ 27.805885 -27.318035],0,0
G0404695.JPG,[ 13.18173   -11.1826515],0,0
G0404696.JPG,[-8.179413 11.060105],1,1
G0404697.JPG,[12.420078 -9.979197],0,0
G0404698.JPG,[ 31.402853 -31.787428],0,0
G0404699.JPG,[ 24.192314 -23.272282],0,0
G0404700.JPG,[ 22.723509 -21.092644],0,0
G0404701.JPG,[ 23.664347 -22.438982],0,0
G0404702.JPG,[ 21.11723  -19.466461],0,0
G0404703.JPG,[ 8.971235 -5.390317],0,0
G0404704.JPG,[-1.4620732  4.8333464],1,1
G0404705.JPG,[ 26.892143 -26.170128],0,0
G0404706.JPG,[ 33.038006 -33.354233],0,0
G0404707.JPG,[ 27.026665 -25.761248],0,0
G0404708.JPG,[ 33.447666 -33.52695 ],0,0
G0404709.JPG,[ 31.826452 -31.737816],0,0
G0404710.JPG,[ 8.420437  -5.8915067],0,0
G0404711.JPG,[-11.98386   15.446371],1,1
G0404712.JPG,[ 21.881638 -19.960337],0,0
G0404713.JPG,[ 28.855406 -29.337059],0,0
G0404714.JPG,[ 28.94928  -28.976631],0,0
G0404715.JPG,[ 31.081898 -31.025297],0,0
G0404716.JPG,[ 33.024853 -33.83458 ],0,0
G0404717.JPG,[ 25.03112  -24.560976],0,0
G0404718.JPG,[-4.7191687  7.945638 ],1,1
G0404719.JPG,[3.2697582  0.03870261],0,0
G0404720.JPG,[ 28.882675 -28.780312],0,0
G0404721.JPG,[ 30.382896 -30.383995],0,0
G0404722.JPG,[ 27.145487 -25.845327],0,0
G0404723.JPG,[ 29.824066 -29.435343],0,0
G0404724.JPG,[ 28.711409 -28.231577],0,0
G0404725.JPG,[ 17.58584  -15.430048],0,0
G0404726.JPG,[-10.447839  13.676763],1,1
G0404727.JPG,[ 22.153013 -20.618767],0,0
G0404728.JPG,[ 31.258114 -32.405106],0,0
G0404729.JPG,[ 28.465796 -28.473318],0,0
G0404730.JPG,[ 24.707092 -23.698156],0,0
G0404731.JPG,[ 32.679375 -33.479843],0,0
G0404732.JPG,[ 17.688143 -15.629321],0,0
G0404733.JPG,[-10.3533745  13.533194 ],1,1
G0404734.JPG,[3.0115058  0.34962755],0,0
G0404735.JPG,[ 27.92706 -27.12795],0,0
G0404736.JPG,[ 31.231312 -31.087368],0,0
G0404737.JPG,[ 31.377045 -30.733501],0,0
G0404738.JPG,[ 31.887495 -31.63556 ],0,0
G0404739.JPG,[ 28.385786 -27.900145],0,0
G0404740.JPG,[10.706636  -8.7824545],0,0
G0404741.JPG,[-13.040458  16.180754],1,1
G0404742.JPG,[ 19.918354 -18.35067 ],0,0
G0404743.JPG,[ 26.551546 -26.866802],0,0
G0404744.JPG,[ 32.666733 -33.426476],0,0
G0404745.JPG,[ 30.51952  -30.882938],0,0
G0404746.JPG,[ 28.680317 -28.148016],0,0
G0404747.JPG,[ 29.651068 -29.699543],0,0
G0404748.JPG,[-4.844839   7.9855886],1,1
G0404749.JPG,[ 6.8473835 -3.9188764],0,0
G0404750.JPG,[ 26.933796 -25.706514],0,0
G0404751.JPG,[ 30.723288 -30.829317],0,0
G0404752.JPG,[ 32.979603 -33.43088 ],0,0
G0404753.JPG,[ 29.491247 -28.651775],0,0
G0404754.JPG,[ 26.722994 -25.709421],0,0
G0404755.JPG,[ 15.14099  -12.983432],0,0
G0404756.JPG,[-13.395469  16.733526],1,1
G0404757.JPG,[ 16.850628 -16.00061 ],0,0
G0404758.JPG,[ 27.383686 -28.202787],0,0
G0404759.JPG,[ 32.480286 -32.968033],0,0
G0404760.JPG,[ 31.637774 -31.842852],0,0
G0404761.JPG,[ 23.993114 -22.80863 ],0,0
G0404762.JPG,[11.952412 -9.39155 ],0,0
G0404763.JPG,[-12.797164  16.146654],1,1
G0404764.JPG,[ 13.237753 -10.563009],0,0
G0404765.JPG,[ 30.148916 -30.585531],0,0
G0404766.JPG,[ 26.632446 -26.042522],0,0
G0404767.JPG,[ 33.82053  -33.816273],0,0
G0404768.JPG,[ 29.492899 -29.007607],0,0
G0404769.JPG,[ 30.864195 -31.24411 ],0,0
G0404770.JPG,[ 19.581144 -18.011147],0,0
G0404771.JPG,[-8.585449 11.558971],1,1
G0404772.JPG,[ 23.172762 -21.866377],0,0
G0404773.JPG,[ 28.482136 -29.313656],0,0
G0404774.JPG,[ 28.934109 -28.73299 ],0,0
G0404775.JPG,[ 31.199892 -31.00139 ],0,0
G0404776.JPG,[ 31.306736 -31.37438 ],0,0
G0404777.JPG,[ 19.534115 -17.710352],0,0
G0404778.JPG,[-13.310851  16.793612],1,1
G0404779.JPG,[ 18.757565 -16.522203],0,0
G0404780.JPG,[ 30.861462 -31.575953],0,0
G0404781.JPG,[ 29.610998 -29.054192],0,0
G0404782.JPG,[ 26.234814 -24.40182 ],0,0
G0404783.JPG,[ 32.117146 -31.898329],0,0
G0404784.JPG,[ 20.979113 -19.219156],0,0
G0404785.JPG,[10.715303 -8.42579 ],0,0
G0404786.JPG,[-9.828639 13.117054],1,1
G0404787.JPG,[ 24.547533 -23.661476],0,0
G0404788.JPG,[ 16.40165  -14.457227],0,0
G0404789.JPG,[ 30.28665  -29.708065],0,0
G0404790.JPG,[ 28.696886 -28.410467],0,0
G0404791.JPG,[ 21.606596 -19.739733],0,0
G0404792.JPG,[ 17.49609  -15.470741],0,0
G0404793.JPG,[-9.559514 12.84955 ],1,1
G0404794.JPG,[ 26.615686 -25.504354],0,0
G0404795.JPG,[ 26.92188  -27.088648],0,0
G0404796.JPG,[ 34.664757 -35.10445 ],0,0
G0404797.JPG,[ 24.167744 -22.539133],0,0
G0404798.JPG,[ 29.081335 -28.694609],0,0
G0404799.JPG,[ 23.551937 -22.736315],0,0
G0404800.JPG,[ 16.86538 -15.79907],0,0
G0404801.JPG,[-4.1997557  7.1590414],1,1
G0404802.JPG,[ 21.774149 -20.529451],0,0
G0404803.JPG,[ 25.838013 -25.132492],0,0
G0404804.JPG,[ 18.165287 -15.990742],0,0
G0404805.JPG,[ 26.663979 -25.25582 ],0,0
G0404806.JPG,[ 25.13238  -24.111858],0,0
G0404807.JPG,[ 6.6515956 -3.2371476],0,0
G0404808.JPG,[-10.940429  14.658477],1,1
G0404809.JPG,[ 20.328447 -19.045338],0,0
G0404810.JPG,[ 27.056807 -25.779734],0,0
G0404811.JPG,[ 30.716888 -30.398552],0,0
G0404812.JPG,[ 26.998745 -26.126722],0,0
G0404813.JPG,[ 25.416487 -24.574474],0,0
G0404814.JPG,[ 26.812243 -26.299175],0,0
G0404815.JPG,[ 16.934809 -15.194607],0,0
G0404816.JPG,[-13.942356  17.227594],1,1
G0404817.JPG,[ 25.780891 -25.694925],0,0
G0404818.JPG,[ 30.185223 -30.823147],0,0
G0404819.JPG,[ 30.692873 -30.349892],0,0
G0404820.JPG,[ 23.661184 -22.169146],0,0
G0404821.JPG,[ 27.43122  -27.306696],0,0
G0404822.JPG,[ 7.9810166 -4.4027634],0,0
G0404823.JPG,[-2.2704306  5.2424474],1,1
G0404824.JPG,[ 36.270187 -37.792767],0,0
G0404825.JPG,[ 29.823832 -29.469238],0,0
G0404826.JPG,[ 29.35071  -28.923294],0,0
G0404827.JPG,[ 31.758135 -31.506676],0,0
G0404828.JPG,[ 32.372055 -32.66959 ],0,0
G0404829.JPG,[ 17.344831 -15.676137],0,0
G0404830.JPG,[-14.334565  17.70777 ],1,1
G0404831.JPG,[ 14.095839 -11.123797],0,0
G0404832.JPG,[ 20.510855 -20.665522],0,0
G0404833.JPG,[ 27.19688 -26.60018],0,0
G0404834.JPG,[ 31.383453 -31.62365 ],0,0
